"FK_YEAR","FK_PROJECT_CODE","EVENT_ID","PK_CATCH_COMP_ID","SPECIES_CODE","SAMPLE_WT_KG","COUNT","SAMPLE_TYPE"
"1994","T06","1994T06008",19686.000000,"921",2.000000,1,"1"
"2014","T06","2014T06030",,"81780",5.600000,,"2"
"1991","T06","1991T06018",19206.500000,"910",0.453500,2,"1"
"1991","T06","1991T06033",18749.500000,"910",5.150000,17,"1"
"1991","T06","1991T06031",19269.500000,"910",1.554800,6,"1"
"1991","T06","1991T06037",19458.500000,"910",2.040000,6,"1"
"1995","T06","1995T06033",13269.500000,"910",20.350000,43,"1"
"2015","T06","2015T06001",,"702",5.300000,1,"1"
"2015","T06","2015T06001",,"701",15.520000,2,"1"
"2015","T06","2015T06001",,"R435",14.200000,9,"1"
"2015","T06","2015T06001",,"21390",0.200000,1,"2"
"2015","T06","2015T06001",,"270",11.380000,8,"1"
"2006","T04","2006T04013",4983.000000,"125",0.800000,7,"2"
"2006","T04","2006T04013",4984.000000,"160",0.100000,3,"2"
"2006","T04","2006T04013",4985.000000,"250",14.000000,128,"2"
"2006","T04","2006T04013",4986.000000,"230",0.150000,1,"2"
"2006","T04","2006T04013",4987.000000,"21347",0.600000,1,"2"
"2006","T04","2006T04013",4988.000000,"20040",0.250000,11,"2"
"2006","T04","2006T04013",4989.000000,"21735",0.050000,1,"2"
"2006","T04","2006T04013",4990.000000,"206",0.300000,2,"2"
"2006","T04","2006T04013",4991.000000,"270",0.300000,4,"2"
"2006","T04","2006T04013",4992.000000,"625",0.150000,1,"2"
"2006","T04","2006T04013",4993.000000,"893",0.350000,2,"2"
"2006","T04","2006T04013",4994.000000,"80000",12.000000,73,"2"
"2006","T04","2006T04013",4995.000000,"72500",1.050000,10,"2"
"2006","T04","2006T04013",4996.000000,"69010",0.700000,8,"2"
"2006","T04","2006T04013",4997.000000,"81095",0.200000,2,"2"
"2006","T04","2006T04013",4998.000000,"81779",0.200000,1,"2"
"2006","T04","2006T04013",4999.000000,"002",1.250000,,"2"
"2006","T04","2006T04014",5000.000000,"200",6.000000,7,"1"
"2006","T04","2006T04014",5001.000000,"110",8.000000,8,"1"
"2006","T04","2006T04014",5002.000000,"270",12.000000,26,"1"
"2006","T04","2006T04014",5003.000000,"151",6.000000,9,"1"
"2006","T04","2006T04014",5004.000000,"172",0.750000,1,"1"
"2006","T04","2006T04014",5005.000000,"701",0.200000,1,"1"
"2006","T04","2006T04014",5006.000000,"691",36.000000,13,"1"
"2006","T04","2006T04014",5007.000000,"130",0.600000,1,"1"
"2006","T04","2006T04014",5008.000000,"931",1.500000,7,"1"
"2006","T04","2006T04014",5009.000000,"931",0.080000,4,"1"
"2006","T04","2006T04014",5010.000000,"130",0.500000,1,"1"
"2006","T04","2006T04014",5011.000000,"910",1.000000,1,"1"
"2006","T04","2006T04014",5012.000000,"910",0.900000,2,"1"
"2006","T04","2006T04014",5013.000000,"121",18.000000,70,"2"
"2006","T04","2006T04014",5014.000000,"126",0.670000,3,"2"
"2006","T04","2006T04014",5015.000000,"124",1.700000,8,"2"
"2006","T04","2006T04014",5016.000000,"128",6.000000,16,"2"
"2006","T04","2006T04014",5017.000000,"122",18.000000,61,"2"
"2006","T04","2006T04014",5018.000000,"125",10.000000,60,"2"
"2006","T04","2006T04014",5019.000000,"123",0.420000,1,"2"
"2006","T04","2006T04014",5020.000000,"206",1.000000,,"2"
"2006","T04","2006T04014",5021.000000,"250",0.700000,14,"2"
"2006","T04","2006T04014",5022.000000,"270",0.150000,1,"2"
"2006","T04","2006T04014",5023.000000,"20040",0.090000,3,"2"
"2006","T04","2006T04014",5024.000000,"97000",0.010000,1,"2"
"2006","T04","2006T04014",5025.000000,"91000",0.010000,1,"2"
"2006","T04","2006T04014",5026.000000,"71001",0.020000,,"2"
"2006","T04","2006T04014",5027.000000,"625",0.200000,12,"2"
"2006","T04","2006T04014",5028.000000,"43000",0.020000,2,"2"
"2006","T04","2006T04014",5029.000000,"893",3.830000,56,"2"
"2006","T04","2006T04014",5030.000000,"80000",0.050000,4,"2"
"2006","T04","2006T04012",4965.000000,"68578",0.090000,1,"2"
"2006","T04","2006T04012",4966.000000,"71770",1.160000,16,"2"
"2006","T04","2006T04012",4967.000000,"001",24.000000,,"2"
"2006","T04","2006T04012",4968.000000,"002",60.270000,,"2"
"2006","T04","2006T04013",4969.000000,"200",10.000000,5,"1"
"2006","T04","2006T04013",4970.000000,"270",2.300000,4,"1"
"2006","T04","2006T04013",4971.000000,"710",6.000000,17,"1"
"2006","T04","2006T04013",4972.000000,"702",48.000000,3,"1"
"2006","T04","2006T04013",4973.000000,"691",58.000000,26,"1"
"2006","T04","2006T04013",4974.000000,"931",62.000000,98,"1"
"2006","T04","2006T04013",4975.000000,"931",5.250000,20,"1"
"2006","T04","2006T04013",4976.000000,"850",22.000000,64,"1"
"2006","T04","2006T04013",4977.000000,"910",1.200000,2,"1"
"2006","T04","2006T04013",4978.000000,"910",6.750000,13,"1"
"2006","T04","2006T04013",4979.000000,"121",4.000000,,"2"
"2006","T04","2006T04013",4980.000000,"126",6.000000,37,"2"
"2006","T04","2006T04013",4981.000000,"124",0.350000,5,"2"
"2006","T04","2006T04013",4982.000000,"122",8.000000,60,"2"
"2005","T04","2005T04013",4347.000000,"931",0.030000,1,"1"
"2005","T04","2005T04013",4348.000000,"870",20.000000,1,"1"
"2005","T04","2005T04013",4349.000000,"126",8.000000,43,"2"
"2005","T04","2005T04013",4350.000000,"124",0.010000,1,"2"
"2005","T04","2005T04013",4351.000000,"123",52.000000,99,"2"
"2005","T04","2005T04013",4352.000000,"129",6.000000,2,"2"
"2004","T04","2004T04011",3841.000000,"66170",0.005000,2,"2"
"2004","T04","2004T04012",3842.000000,"200",1.814369,1,"1"
"2004","T04","2004T04012",3843.000000,"110",55.338269,34,"1"
"2004","T04","2004T04012",3844.000000,"270",161.478883,171,"1"
"2004","T04","2004T04012",3845.000000,"151",0.500000,1,"1"
"2004","T04","2004T04012",3846.000000,"154",4.535923,7,"1"
"2004","T04","2004T04012",3847.000000,"158",1.100000,3,"1"
"2004","T04","2004T04012",3848.000000,"701",3.628738,6,"1"
"2004","T04","2004T04013",3849.000000,"172",5.443108,17,"1"
"2004","T04","2004T04012",3850.000000,"702",15.422140,1,"1"
"2004","T04","2004T04012",3851.000000,"153",1.000000,1,"1"
"2004","T04","2004T04012",3852.000000,"931",58.059823,81,"1"
"2004","T04","2004T04012",3853.000000,"931",46.266421,85,"1"
"2004","T04","2004T04012",3854.000000,"931",53.523899,190,"1"
"2004","T04","2004T04012",3855.000000,"921",16.329325,3,"1"
"2004","T04","2004T04012",3856.000000,"82525",0.900000,2,"1"
"2004","T04","2004T04012",3857.000000,"121",14.514955,13,"2"
"2004","T04","2004T04012",3858.000000,"126",0.907184,9,"2"
"2004","T04","2004T04012",3859.000000,"124",23.586803,42,"2"
"2004","T04","2004T04012",3860.000000,"128",0.300000,1,"2"
"2004","T04","2004T04012",3861.000000,"122",10.886216,34,"2"
"2004","T04","2004T04012",3862.000000,"125",38.000000,55,"2"
"2004","T04","2004T04012",3863.000000,"123",0.250000,1,"2"
"2004","T04","2004T04012",3864.000000,"160",0.940000,3,"2"
"2004","T04","2004T04010",3792.000000,"200",4.567675,4,"1"
"2004","T04","2004T04010",3793.000000,"270",47.173606,50,"1"
"2004","T04","2004T04010",3794.000000,"931",56.245453,227,"1"
"2004","T04","2004T04010",3795.000000,"931",52.616714,243,"1"
"2004","T04","2004T04010",3796.000000,"931",36.287389,295,"1"
"2004","T04","2004T04010",3797.000000,"910",19.958064,33,"1"
"2004","T04","2004T04010",3798.000000,"910",35.380204,51,"1"
"2004","T04","2004T04010",3799.000000,"850",9.071847,30,"1"
"2004","T04","2004T04010",3800.000000,"002",11.793401,,"1"
"2004","T04","2004T04010",3801.000000,"121",1.800000,7,"2"
"2004","T04","2004T04010",3802.000000,"126",0.600000,3,"2"
"2004","T04","2004T04010",3803.000000,"124",0.005000,1,"2"
"2004","T04","2004T04010",3804.000000,"122",34.473020,126,"2"
"2004","T04","2004T04010",3805.000000,"125",1.280000,4,"2"
"2004","T04","2004T04010",3806.000000,"129",3.760000,2,"2"
"2004","T04","2004T04010",3807.000000,"250",0.200000,1,"2"
"2004","T04","2004T04010",3808.000000,"160",15.422140,18,"2"
"2004","T04","2004T04010",3809.000000,"210",1.150000,20,"2"
"2004","T04","2004T04010",3810.000000,"80000",5.443108,51,"2"
"2004","T04","2004T04010",3811.000000,"68000",0.080000,2,"2"
"2004","T04","2004T04010",3812.000000,"68010",0.010000,1,"2"
"2004","T04","2004T04010",3813.000000,"961",0.090000,31,"2"
"2004","T04","2004T04010",3814.000000,"002",6.350293,,"2"
"2004","T04","2004T04011",3815.000000,"200",3.628738,2,"1"
"2004","T04","2004T04011",3816.000000,"110",22.679618,9,"1"
"2004","T04","2004T04011",3817.000000,"270",27.215542,19,"1"
"2004","T04","2004T04011",3818.000000,"151",0.950000,2,"1"
"2004","T04","2004T04011",3819.000000,"701",15.422140,3,"1"
"2004","T04","2004T04011",3820.000000,"931",172.365100,687,"1"
"2004","T04","2004T04011",3821.000000,"931",42.637682,175,"1"
"2004","T04","2004T04011",3822.000000,"931",34.473020,164,"1"
"2004","T04","2004T04011",3823.000000,"931",40.823313,137,"1"
"2004","T04","2004T04011",3824.000000,"910",0.820000,1,"1"
"2004","T04","2004T04011",3825.000000,"850",0.600000,2,"1"
"2004","T04","2004T04011",3826.000000,"121",7.257477,5,"2"
"2004","T04","2004T04011",3827.000000,"122",4.535923,12,"2"
"2004","T04","2004T04011",3828.000000,"125",0.740000,3,"2"
"2004","T04","2004T04011",3829.000000,"210",0.360000,7,"2"
"2004","T04","2004T04011",3830.000000,"511",0.470000,9,"2"
"2004","T04","2004T04011",3831.000000,"72500",3.090000,40,"2"
"2004","T04","2004T04011",3832.000000,"890",0.450000,4,"2"
"2004","T04","2004T04011",3833.000000,"80000",0.280000,4,"2"
"2004","T04","2004T04011",3834.000000,"69010",0.390000,4,"2"
"2004","T04","2004T04011",3835.000000,"820",0.020000,1,"2"
"2004","T04","2004T04011",3836.000000,"893",0.350000,2,"2"
"2004","T04","2004T04011",3837.000000,"002",22.679618,,"2"
"2004","T04","2004T04011",3838.000000,"961",0.230000,93,"2"
"2004","T04","2004T04011",3839.000000,"962",0.140000,23,"2"
"2004","T04","2004T04011",3840.000000,"965",0.005000,1,"2"
"2004","T04","2004T04012",3865.000000,"43000",0.550000,4,"2"
"2004","T04","2004T04012",3866.000000,"72500",2.300000,26,"2"
"2004","T04","2004T04012",3867.000000,"890",0.150000,1,"2"
"2004","T04","2004T04012",3868.000000,"97000",0.020000,1,"2"
"2004","T04","2004T04012",3869.000000,"80000",1.640000,7,"2"
"2004","T04","2004T04012",3870.000000,"69010",0.150000,1,"2"
"2004","T04","2004T04012",3871.000000,"893",0.280000,2,"2"
"2004","T04","2004T04012",3872.000000,"961",0.240000,78,"2"
"2004","T04","2004T04012",3873.000000,"965",0.015000,1,"2"
"2004","T04","2004T04013",3874.000000,"200",18.143694,6,"1"
"2004","T04","2004T04013",3875.000000,"200",0.907184,1,"1"
"2004","T04","2004T04013",3876.000000,"110",99.790321,104,"1"
"2003","T04","2003T04013",3877.000000,"151",0.060000,1,"1"
"2004","T04","2004T04013",3878.000000,"173",0.300000,1,"1"
"2004","T04","2004T04013",3879.000000,"931",1.170000,3,"1"
"2005","T04","2005T04018",4528.000000,"75285",0.230000,13,"2"
"2005","T04","2005T04018",4529.000000,"80000",6.000000,7,"2"
"2005","T04","2005T04018",4530.000000,"69010",0.340000,5,"2"
"2005","T04","2005T04018",4531.000000,"74106",0.080000,1,"2"
"2005","T04","2005T04018",4532.000000,"001",2.000000,,"2"
"2005","T04","2005T04019",4533.000000,"200",30.000000,14,"1"
"2005","T04","2005T04019",4534.000000,"110",2.000000,1,"1"
"2005","T04","2005T04019",4535.000000,"270",24.000000,,"1"
"2005","T04","2005T04019",4536.000000,"710",0.300000,1,"1"
"2005","T04","2005T04019",4537.000000,"151",2.300000,5,"1"
"2005","T04","2005T04014",4357.000000,"200",142.600000,36,"1"
"2005","T04","2005T04014",4358.000000,"110",14.000000,18,"1"
"2005","T04","2005T04014",4359.000000,"702",22.000000,2,"1"
"2005","T04","2005T04014",4360.000000,"870",22.000000,1,"1"
"2005","T04","2005T04014",4361.000000,"126",42.000000,280,"2"
"2005","T04","2005T04014",4362.000000,"128",12.000000,10,"2"
"2005","T04","2005T04014",4363.000000,"123",4.000000,11,"2"
"2005","T04","2005T04014",4364.000000,"250",0.030000,1,"2"
"2005","T04","2005T04014",4365.000000,"160",6.000000,3,"2"
"2005","T04","2005T04014",4366.000000,"43000",0.240000,1,"2"
"2005","T04","2005T04014",4367.000000,"82730",0.060000,2,"2"
"2005","T04","2005T04014",4368.000000,"69010",0.070000,2,"2"
"2005","T04","2005T04014",4369.000000,"893",0.170000,1,"2"
"2005","T04","2005T04015",4370.000000,"200",12.300000,5,"1"
"2005","T04","2005T04015",4371.000000,"110",3.800000,1,"1"
"2005","T04","2005T04015",4372.000000,"270",22.000000,,"1"
"2005","T04","2005T04015",4373.000000,"151",0.100000,1,"1"
"2005","T04","2005T04015",4374.000000,"931",46.000000,612,"1"
"2005","T04","2005T04015",4375.000000,"931",36.000000,464,"1"
"2005","T04","2005T04015",4376.000000,"910",4.000000,6,"1"
"2005","T04","2005T04015",4377.000000,"910",0.530000,1,"1"
"2005","T04","2005T04015",4378.000000,"850",8.000000,,"1"
"2005","T04","2005T04015",4379.000000,"002",6.000000,,"2"
"2005","T04","2005T04016",4380.000000,"200",51.400000,25,"1"
"2005","T04","2005T04016",4381.000000,"270",6.000000,6,"1"
"2005","T04","2005T04016",4382.000000,"710",0.250000,1,"1"
"2005","T04","2005T04016",4383.000000,"931",2.000000,52,"1"
"2005","T04","2005T04016",4384.000000,"931",2.090000,32,"1"
"2005","T04","2005T04016",4385.000000,"910",2.000000,3,"1"
"2005","T04","2005T04016",4386.000000,"850",1.600000,3,"1"
"2005","T04","2005T04016",4387.000000,"133",2.000000,1,"2"
"2005","T04","2005T04016",4388.000000,"121",0.110000,4,"2"
"2005","T04","2005T04016",4389.000000,"126",0.470000,2,"2"
"2005","T04","2005T04016",4390.000000,"122",2.000000,23,"2"
"2005","T04","2005T04016",4391.000000,"125",0.260000,7,"2"
"2005","T04","2005T04016",4392.000000,"127",10.000000,39,"2"
"2005","T04","2005T04016",4393.000000,"250",0.130000,3,"2"
"2005","T04","2005T04016",4394.000000,"160",26.000000,20,"2"
"2005","T04","2005T04016",4395.000000,"208",0.010000,1,"2"
"2005","T04","2005T04016",4396.000000,"210",0.010000,1,"2"
"2005","T04","2005T04016",4397.000000,"511",0.100000,1,"2"
"2004","T04","2004T04008",3759.000000,"151",1.300000,3,"1"
"2004","T04","2004T04008",3760.000000,"701",31.751465,7,"1"
"2004","T04","2004T04008",3761.000000,"702",42.637682,2,"1"
"2004","T04","2004T04008",3762.000000,"211",13.607771,3,"5"
"2004","T04","2004T04008",3763.000000,"931",42.637682,70,"1"
"2004","T04","2004T04008",3764.000000,"931",31.751465,78,"1"
"2004","T04","2004T04008",3765.000000,"931",19.050879,95,"1"
"2004","T04","2004T04008",3766.000000,"80160",0.220000,1,"1"
"2004","T04","2004T04008",3767.000000,"850",0.500000,5,"1"
"2004","T04","2004T04008",3768.000000,"43000",0.270000,1,"1"
"2004","T04","2004T04008",3769.000000,"133",0.907184,1,"2"
"2004","T04","2004T04008",3770.000000,"121",13.607771,43,"2"
"2004","T04","2004T04008",3771.000000,"126",0.170000,1,"2"
"2004","T04","2004T04008",3772.000000,"124",7.257477,16,"2"
"2004","T04","2004T04008",3773.000000,"122",30.844281,120,"2"
"2004","T04","2004T04008",3774.000000,"125",6.350293,24,"2"
"2004","T04","2004T04008",3775.000000,"160",3.628738,4,"2"
"2004","T04","2004T04008",3776.000000,"43000",0.270000,1,"2"
"2004","T04","2004T04008",3777.000000,"72500",0.080000,1,"2"
"2004","T04","2004T04008",3778.000000,"961",0.080000,20,"2"
"2004","T04","2004T04008",3779.000000,"962",0.020000,1,"2"
"2004","T04","2004T04009",3780.000000,"200",28.122726,10,"1"
"2004","T04","2004T04009",3781.000000,"200",4.535923,2,"1"
"2004","T04","2004T04009",3782.000000,"110",25.401172,14,"1"
"2004","T04","2004T04009",3783.000000,"270",96.161582,117,"1"
"2004","T04","2004T04009",3784.000000,"43000",4.535923,14,"2"
"2004","T04","2004T04009",3785.000000,"81779",0.010000,1,"2"
"2004","T04","2004T04009",3786.000000,"72500",0.280000,2,"2"
"2004","T04","2004T04009",3787.000000,"890",0.200000,1,"2"
"2004","T04","2004T04009",3788.000000,"69010",0.200000,1,"2"
"2004","T04","2004T04009",3789.000000,"893",0.270000,1,"2"
"2004","T04","2004T04009",3790.000000,"002",0.400000,,"2"
"2004","T04","2004T04010",3791.000000,"200",147.871112,5,"1"
"2005","T04","2005T04019",4538.000000,"701",20.100000,2,"1"
"2005","T04","2005T04019",4539.000000,"931",44.250000,143,"1"
"2005","T04","2005T04019",4540.000000,"931",4.100000,49,"1"
"2005","T04","2005T04019",4541.000000,"910",2.600000,5,"1"
"2005","T04","2005T04019",4542.000000,"910",2.000000,5,"1"
"2005","T04","2005T04019",4543.000000,"850",0.900000,3,"1"
"2005","T04","2005T04019",4544.000000,"133",2.000000,1,"2"
"2005","T04","2005T04019",4545.000000,"121",0.740000,6,"2"
"2005","T04","2005T04019",4546.000000,"124",1.610000,3,"2"
"2005","T04","2005T04019",4547.000000,"122",26.010000,145,"2"
"2005","T04","2005T04019",4548.000000,"125",0.160000,1,"2"
"2005","T04","2005T04019",4549.000000,"127",4.000000,10,"2"
"2005","T04","2005T04019",4550.000000,"270",0.550000,11,"2"
"2005","T04","2005T04019",4551.000000,"250",3.040000,32,"2"
"2005","T04","2005T04019",4552.000000,"160",22.000000,21,"2"
"2005","T04","2005T04019",4553.000000,"208",0.302000,2,"2"
"2005","T04","2005T04019",4554.000000,"210",0.020000,1,"2"
"2005","T04","2005T04019",4555.000000,"206",0.060000,1,"2"
"2005","T04","2005T04019",4556.000000,"230",0.140000,1,"2"
"2005","T04","2005T04019",4557.000000,"961",0.150000,24,"2"
"2005","T04","2005T04019",4558.000000,"625",0.030000,1,"2"
"2005","T04","2005T04019",4559.000000,"85115",0.140000,1,"2"
"2005","T04","2005T04019",4560.000000,"80000",2.150000,4,"2"
"1995","T05","1995T05014",7019.000000,"931",2.721554,7,"1"
"1995","T05","1995T05014",7020.000000,"931",0.453592,2,"1"
"1995","T05","1995T05015",7021.000000,"931",2.721554,3,"1"
"1995","T05","1995T05016",7022.000000,"931",0.453592,2,"1"
"1995","T05","1995T05016",7023.000000,"931",0.907184,2,"1"
"1995","T05","1995T05017",7024.000000,"931",20.865249,61,"1"
"1995","T05","1995T05017",7025.000000,"931",0.453592,5,"1"
"1995","T05","1995T05018",7026.000000,"921",0.453592,1,"1"
"1995","T05","1995T05018",7027.000000,"921",0.907184,2,"1"
"1995","T05","1995T05018",7028.000000,"931",38.101759,69,"1"
"1998","T05","1998T05018",7029.000000,"20720",0.090718,1,"1"
"1998","T05","1998T05018",7030.000000,"123",4.535923,4,"1"
"1998","T05","1998T05018",7031.000000,"121",35.380204,35,"1"
"1998","T05","1998T05018",7032.000000,"160",1.150000,4,"1"
"1998","T05","1998T05018",7033.000000,"42000",0.160000,3,"1"
"1998","T05","1998T05018",7034.000000,"20040",0.320000,16,"1"
"1998","T05","1998T05018",7035.000000,"890",0.900000,7,"1"
"1998","T05","1998T05018",7036.000000,"69010",0.300000,2,"1"
"1998","T05","1998T05018",7037.000000,"43000",4.900000,17,"1"
"1990","T04","1990T04007",6124.000000,"200",5.443108,2,"1"
"1990","T04","1990T04007",6125.000000,"110",9.979032,3,"1"
"1990","T04","1990T04007",6126.000000,"910",2.700000,6,"1"
"1990","T04","1990T04007",6127.000000,"931",0.315102,1,"1"
"1990","T04","1990T04009",6128.000000,"R400",18.597287,1,"1"
"1997","T04","1997T04001",5252.000000,"160",,,"6"
"1998","T04","1998T04016",1115.000000,"24100",2.600000,40,"2"
"1998","T04","1998T04016",1116.000000,"69010",1.814369,16,"2"
"1998","T04","1998T04017",1117.000000,"123",0.050000,1,"2"
"1998","T04","1998T04017",1118.000000,"122",32.658650,107,"2"
"1998","T04","1998T04017",1119.000000,"961",0.700000,162,"2"
"1998","T04","1998T04017",1120.000000,"121",9.979032,36,"2"
"1998","T04","1998T04017",1121.000000,"160",10.886216,13,"2"
"1998","T04","1998T04017",1122.000000,"69010",0.500000,4,"2"
"1998","T04","1998T04017",1123.000000,"68578",0.100000,1,"2"
"2001","T04","2001T04004",2166.000000,"69010",1.000000,9,"1"
"2001","T04","2001T04004",2167.000000,"74060",0.100000,,"1"
"2001","T04","2001T04004",2168.000000,"85201",49.895160,62,"1"
"2001","T04","2001T04004",2169.000000,"893",0.907184,30,"1"
"2001","T04","2001T04005",2170.000000,"200",0.907184,1,"1"
"2001","T04","2001T04005",2171.000000,"110",10.886216,6,"1"
"2001","T04","2001T04005",2172.000000,"270",13.607771,18,"1"
"2001","T04","2001T04005",2173.000000,"710",0.907184,1,"1"
"2001","T04","2001T04005",2174.000000,"151",1.814369,7,"1"
"2001","T04","2001T04005",2175.000000,"172",9.979032,18,"1"
"2001","T04","2001T04005",2176.000000,"701",24.493987,5,"1"
"2001","T04","2001T04005",2177.000000,"931",17.236510,779,"1"
"2001","T04","2001T04005",2178.000000,"850",0.950000,,"1"
"2001","T04","2001T04005",2179.000000,"121",5.443108,31,"2"
"2001","T04","2001T04005",2180.000000,"124",0.907184,5,"2"
"2001","T04","2001T04005",2181.000000,"122",9.979032,58,"2"
"2001","T04","2001T04005",2182.000000,"125",2.721554,24,"2"
"2001","T04","2001T04005",2183.000000,"160",0.210000,6,"2"
"2001","T04","2001T04005",2184.000000,"24191",0.450000,10,"2"
"2001","T04","2001T04005",2185.000000,"43000",4.100000,8,"2"
"2001","T04","2001T04005",2186.000000,"890",0.322000,10,"2"
"2001","T04","2001T04005",2187.000000,"80000",0.310000,15,"2"
"2001","T04","2001T04005",2188.000000,"69010",0.610000,60,"2"
"2001","T04","2001T04005",2189.000000,"893",1.350000,9,"2"
"2001","T04","2001T04005",2190.000000,"001",18.143694,,"2"
"2001","T04","2001T04006",2191.000000,"200",22.679618,5,"1"
"2001","T04","2001T04006",2192.000000,"110",0.131541,2,"1"
"2001","T04","2001T04006",2193.000000,"270",1.079549,5,"1"
"2001","T04","2001T04006",2194.000000,"701",3.628738,1,"1"
"2001","T04","2001T04006",2195.000000,"230",0.190508,1,"1"
"2001","T04","2001T04006",2196.000000,"133",1.810000,1,"2"
"2001","T04","2001T04006",2197.000000,"121",7.257477,90,"2"
"2001","T04","2001T04006",2198.000000,"126",29.937096,209,"2"
"2001","T04","2001T04006",2199.000000,"124",0.460000,1,"2"
"2001","T04","2001T04006",2200.000000,"128",0.350000,1,"2"
"2001","T04","2001T04006",2201.000000,"122",0.907184,3,"2"
"2001","T04","2001T04006",2202.000000,"125",2.721554,14,"2"
"2001","T04","2001T04006",2203.000000,"123",1.040000,1,"2"
"2001","T04","2001T04006",2204.000000,"129",3.628738,1,"2"
"2001","T04","2001T04006",2205.000000,"250",0.660000,,"2"
"2001","T04","2001T04006",2206.000000,"160",4.535923,4,"2"
"2001","T04","2001T04006",2207.000000,"20040",0.350000,,"2"
"2001","T04","2001T04006",2208.000000,"82730",8.164662,278,"2"
"2001","T04","2001T04006",2209.000000,"218",0.020000,1,"2"
"2001","T04","2001T04006",2210.000000,"66502",0.010000,1,"2"
"2001","T04","2001T04006",2211.000000,"43000",0.130000,4,"2"
"2001","T04","2001T04006",2212.000000,"68510",0.020000,,"2"
"2001","T04","2001T04006",2213.000000,"42000",0.090000,1,"2"
"2001","T04","2001T04006",2214.000000,"890",0.220000,2,"2"
"2001","T04","2001T04006",2215.000000,"75285",0.270000,2,"2"
"2001","T04","2001T04006",2216.000000,"80000",1.750000,3,"2"
"2001","T04","2001T04006",2217.000000,"68000",0.040000,2,"2"
"2001","T04","2001T04006",2218.000000,"893",0.450000,3,"2"
"2001","T04","2001T04006",2219.000000,"002",0.090000,,"2"
"2001","T04","2001T04007",2220.000000,"200",2.721554,7,"1"
"2001","T04","2001T04007",2221.000000,"110",8.164662,6,"1"
"2001","T04","2001T04007",2222.000000,"701",4.535923,1,"1"
"2001","T04","2001T04007",2223.000000,"218",0.100000,1,"1"
"2001","T04","2001T04007",2224.000000,"130",0.500000,1,"1"
"2001","T04","2001T04007",2225.000000,"121",0.907184,5,"2"
"2001","T04","2001T04007",2226.000000,"123",1.814369,10,"2"
"2001","T04","2001T04007",2227.000000,"219",0.130000,3,"2"
"2001","T04","2001T04007",2228.000000,"002",1.450000,,"2"
"2001","T04","2001T04007",2229.000000,"72500",0.480000,10,"2"
"2001","T04","2001T04007",2230.000000,"890",0.230000,3,"2"
"2001","T04","2001T04007",2231.000000,"80000",0.230000,36,"2"
"2001","T04","2001T04007",2232.000000,"69010",0.420000,10,"2"
"2001","T04","2001T04007",2233.000000,"74106",0.440000,14,"2"
"2001","T04","2001T04007",2234.000000,"893",30.844281,780,"2"
"2001","T04","2001T04007",2235.000000,"82525",0.620000,3,"2"
"2001","T04","2001T04008",2236.000000,"200",29.029911,2,"1"
"2001","T04","2001T04008",2237.000000,"110",8.164662,3,"1"
"2001","T04","2001T04008",2238.000000,"270",9.979032,8,"1"
"2001","T04","2001T04008",2239.000000,"151",1.000000,6,"1"
"2001","T04","2001T04008",2240.000000,"172",2.200000,3,"1"
"2001","T04","2001T04008",2241.000000,"153",0.300000,2,"1"
"2001","T04","2001T04008",2242.000000,"701",22.226026,8,"1"
"2001","T04","2001T04008",2243.000000,"931",47.173606,71,"1"
"2001","T04","2001T04008",2244.000000,"870",5.443108,1,"1"
"2001","T04","2001T04008",2245.000000,"211",3.628738,1,"2"
"2001","T04","2001T04008",2246.000000,"121",25.401172,115,"2"
"2001","T04","2001T04008",2247.000000,"124",2.267961,8,"2"
"2001","T04","2001T04008",2248.000000,"122",16.329325,65,"2"
"2001","T04","2001T04008",2249.000000,"125",5.896700,27,"2"
"2001","T04","2001T04008",2250.000000,"160",0.680000,6,"2"
"1999","T04","1999T04020",1617.000000,"24100",0.750000,17,"2"
"1999","T04","1999T04020",1618.000000,"001",6.350293,,"1"
"1999","T04","1999T04020",1619.000000,"961",0.650000,158,"2"
"1999","T04","1999T04020",1620.000000,"963",0.010000,2,"2"
"1999","T04","1999T04020",1621.000000,"964",0.020000,1,"2"
"1999","T04","1999T04020",1622.000000,"66502",0.090000,15,"2"
"2002","T04","2002T04013",2894.000000,"124",1.130000,5,"2"
"2002","T04","2002T04013",2895.000000,"122",0.090000,106,"2"
"2002","T04","2002T04013",2896.000000,"125",0.840000,6,"2"
"2002","T04","2002T04013",2897.000000,"123",1.814369,2,"2"
"2002","T04","2002T04013",2898.000000,"127",2.267961,7,"2"
"2002","T04","2002T04013",2899.000000,"160",13.607771,14,"2"
"2002","T04","2002T04013",2900.000000,"210",0.660000,6,"2"
"2002","T04","2002T04013",2901.000000,"963",0.090000,11,"2"
"2002","T04","2002T04013",2902.000000,"80000",0.680000,2,"2"
"2002","T04","2002T04013",2903.000000,"68510",0.150000,3,"2"
"2002","T04","2002T04013",2904.000000,"002",0.150000,,"2"
"2002","T04","2002T04014",2905.000000,"200",26.761949,7,"1"
"2002","T04","2002T04014",2906.000000,"110",51.709530,14,"1"
"2002","T04","2002T04014",2907.000000,"270",67.131670,70,"1"
"2002","T04","2002T04014",2908.000000,"701",17.236510,3,"1"
"2002","T04","2002T04014",2909.000000,"211",8.164662,2,"1"
